works,value,students,classWidth,classLength
1,3.6460301348973787,11,21,28
1,3.618904834047908,11,21,28
1,14.216287692136671,12,21,28
1,3.618904777192589,12,21,28
1,5.812279856594474,13,21,28
1,5.294161731295859,13,21,28
1,5.294162538697057,14,21,28
1,4.226459392003318,14,21,28
1,3.618904712125457,15,21,28
1,3.618905049157315,15,21,28
1,3.6189050486936094,16,21,28
1,5.294161796681575,16,21,28
1,3.6189046424571765,17,21,28
1,3.6189055319993004,17,21,28
1,3.6189060270596896,18,21,28
1,4.226460505669241,18,21,28
1,3.618904700311967,19,21,28
1,3.618904685570325,19,21,28
1,3.6189048502512957,5,21,29
1,3.6189502025634823,5,21,29
1,3.618904779239464,6,21,29
1,5.2941618678077305,6,21,29
1,3.618904820520367,7,21,29
1,5.2941617798415095,7,21,29
1,5.812279700824461,8,21,29
1,8.197180509637167,8,21,29
1,3.618905039769238,9,21,29
1,3.6189059789755014,9,21,29
1,13.660912454401398,10,21,29
1,3.618904402744551,10,21,29
1,3.646591149732376,11,21,29
1,3.6189054426480123,11,21,29
1,3.6189051391092577,12,21,29
1,3.618904787344429,12,21,29
1,4.226459569385191,13,21,29
1,5.294161787894689,13,21,29
1,3.618904507289946,14,21,29
1,3.6189047317260243,14,21,29
1,3.6189050010948014,15,21,29
1,5.294161991796434,15,21,29
1,3.6189044733797653,16,21,29
1,5.294161582427669,16,21,29
1,3.6189045964995423,17,21,29
1,5.294162242299878,17,21,29
1,3.6189044811411697,18,21,29
1,3.6189050767849262,18,21,29
1,3.6189044457995974,19,21,29
1,3.6189052085712112,19,21,29
1,3.6189050457696994,5,21,30
1,5.294161948654267,5,21,30
1,5.812280060892117,6,21,30
1,5.812279707611077,6,21,30
1,3.618904561556604,7,21,30
1,3.618904483366269,7,21,30
1,3.6189046131406575,8,21,30
1,3.618904475104991,8,21,30
1,3.618904738780958,9,21,30
1,8.197180095387393,9,21,30
1,3.618904514618403,10,21,30
1,3.6189047598252255,10,21,30
1,3.6189051807809336,11,21,30
1,5.294161969145727,11,21,30
1,3.6189053088149885,12,21,30
1,3.6189053863214893,12,21,30
1,13.660912983287886,13,21,30
1,5.812280113941185,13,21,30
1,5.294161930248966,14,21,30
1,3.6189045327293203,14,21,30
1,5.294161898325967,15,21,30
1,23.68848458432947,15,21,30
1,3.618904521009523,16,21,30
1,5.81227957884887,16,21,30
1,8.222024268096131,17,21,30
1,3.618904732772694,17,21,30
1,3.618904494469977,18,21,30
1,3.618904861373139,18,21,30
1,3.618904518881603,19,21,30
1,5.294162520695523,19,21,30
1,3.6189044996908253,5,21,31
1,3.618905223904043,5,21,31
1,3.6189045985889354,6,21,31
1,3.6189046378431176,6,21,31
1,8.19718087756082,7,21,31
1,8.222024310694255,7,21,31
1,3.618904664144923,8,21,31
1,3.618905240107208,8,21,31
1,3.6189050437998427,9,21,31
1,8.197180473957443,9,21,31
1,3.6189048094840617,10,21,31
1,3.6189050090311397,10,21,31
1,3.618904745705294,11,21,31
1,3.618904588697332,11,21,31
1,3.6189048250149467,12,21,31
1,5.294162222070401,12,21,31
1,3.646030671822756,13,21,31
1,3.6189044843625577,13,21,31
1,5.294162020639905,14,21,31
1,5.294161998377989,14,21,31
1,13.964547959788684,15,21,31
1,3.618904486137743,15,21,31
1,3.6189046629478994,16,21,31
1,5.812279619914684,16,21,31
1,5.294161648591543,17,21,31
1,3.6189050307011597,17,21,31
1,3.618904456188734,18,21,31
1,5.294161726478487,18,21,31
1,3.6189044654521307,19,21,31
1,3.618904437531775,19,21,31
1,3.618904401909963,5,21,32
1,3.646030148113854,5,21,32
1,3.6189046898538635,6,21,32
1,5.294161717255349,6,21,32
1,3.618904508209688,7,21,32
1,5.812280033185261,7,21,32
1,5.294162415509715,8,21,32
1,3.618904817428593,8,21,32
1,3.6189045433749687,9,21,32
1,3.618904650171744,9,21,32
1,5.294162418733492,10,21,32
1,3.618904605581577,10,21,32
1,3.618905802128006,11,21,32
1,23.524418568775015,11,21,32
1,14.21628767174512,12,21,32
1,15.650154056068166,12,21,32
1,5.294161789726135,13,21,32
1,5.812280042966757,13,21,32
1,5.294161870255568,14,21,32
1,3.6189044572691054,14,21,32
1,3.64603009795118,15,21,32
1,3.6189050065690154,15,21,32
1,3.61890464972043,16,21,32
1,5.294161782925677,16,21,32
1,3.6189044205213223,17,21,32
1,3.618905113659224,17,21,32
1,5.812280478026356,18,21,32
1,3.6189045344848707,18,21,32
1,5.294161689955635,19,21,32
1,3.6189045297726627,19,21,32
1,3.618905147258159,5,21,33
1,9.163745076916706,5,21,33
1,5.294161731374803,6,21,33
1,3.618904577009924,6,21,33
1,5.812279956512844,7,21,33
1,3.6189046931933815,7,21,33
1,3.6189048948948854,8,21,33
1,3.618904519896569,8,21,33
1,3.6189048529679053,9,21,33
1,3.6465813601302015,9,21,33
1,5.2941617764623485,10,21,33
1,3.6189044865142073,10,21,33
1,3.61890451134268,11,21,33
1,4.226459621542314,11,21,33
1,3.6189044598470015,12,21,33
1,3.6189051419760943,12,21,33
1,5.294162015094552,13,21,33
1,3.6465555673485035,13,21,33
1,3.6189049446350126,14,21,33
1,4.226459725687475,14,21,33
1,3.618904657951984,15,21,33
1,5.294161932206591,15,21,33
1,3.618905029031226,16,21,33
1,4.226459366249743,16,21,33
1,5.294162243900555,17,21,33
1,3.61890449516435,17,21,33
1,3.6189051096221765,18,21,33
1,5.294162194734542,18,21,33
1,3.618904657258919,19,21,33
1,3.6189044136132464,19,21,33
1,3.618904458487137,5,21,34
1,5.294161882462294,5,21,34
1,3.6189045587319293,6,21,34
1,3.618904937965928,6,21,34
1,3.618904445312446,7,21,34
1,3.6189045850207995,7,21,34
1,3.6189047877485825,8,21,34
1,3.61890470578821,8,21,34
1,3.61890449730878,9,21,34
1,8.222024473999157,9,21,34
1,3.61890442023539,10,21,34
1,3.646030343824641,10,21,34
1,5.294162206891397,11,21,34
1,3.618904977277845,11,21,34
1,3.6189047190076855,12,21,34
1,5.294161544064733,12,21,34
1,3.6460301014345453,13,21,34
1,3.6189047028639845,13,21,34
1,5.812279688172339,14,21,34
1,4.226459434540928,14,21,34
1,3.618904751497133,15,21,34
1,3.618904621970097,15,21,34
1,3.6189045609411052,16,21,34
1,9.163745983511442,16,21,34
1,3.618906781221284,17,21,34
1,3.6189048028654036,17,21,34
1,5.294161542250216,18,21,34
1,5.2941619509323905,18,21,34
1,3.618904665577578,19,21,34
1,3.618905064810689,19,21,34
1,3.618904608816017,5,21,35
1,4.226460020143839,5,21,35
1,3.6189050703392582,6,21,35
1,3.61890453789648,6,21,35
1,3.618904827990273,7,21,35
1,8.197180154384139,7,21,35
1,5.294161788005455,8,21,35
1,3.6189044149532905,8,21,35
1,3.618904603845774,9,21,35
1,3.618904829964071,9,21,35
1,3.6189045785473404,10,21,35
1,3.618904795924224,10,21,35
1,3.6189046123924546,11,21,35
1,3.618904769298706,11,21,35
1,3.6189050225936543,12,21,35
1,8.22202456377512,12,21,35
1,16.208620544160613,13,21,35
1,3.6189051474634066,13,21,35
1,5.294161535881254,14,21,35
1,5.294161765577695,14,21,35
1,4.22645951333462,15,21,35
1,3.618905077507784,15,21,35
1,3.6460301001838284,16,21,35
1,3.6189045405441007,16,21,35
1,3.618904581616393,17,21,35
1,5.294162001726671,17,21,35
1,3.6189049344613977,18,21,35
1,3.61890481441386,18,21,35
1,3.618905130373071,19,21,35
1,3.618905289535872,19,21,35
1,3.618904527904551,5,21,36
1,3.618904419608463,5,21,36
1,9.163745214599977,6,21,36
1,5.294161744247288,6,21,36
1,3.618904704122286,7,21,36
1,3.6189049299801224,7,21,36
1,5.294162468777952,8,21,36
1,8.197180624711766,8,21,36
1,3.6189048714240886,9,21,36
1,4.2264594087466305,9,21,36
1,3.618904872324389,10,21,36
1,3.6189047628698443,10,21,36
1,3.618904917263829,11,21,36
1,3.61890533693111,11,21,36
1,3.61890446097022,12,21,36
1,9.163745519863678,12,21,36
1,3.6189045584425896,13,21,36
1,4.226459428029017,13,21,36
1,5.294161996372079,14,21,36
1,3.6189051796234546,14,21,36
1,5.294162355836106,15,21,36
1,3.618904904879866,15,21,36
1,3.618904966283969,16,21,36
1,3.618905407345304,16,21,36
1,5.294161632545911,17,21,36
1,5.294161745303888,17,21,36
1,5.294162117281809,18,21,36
1,3.6189049008306258,18,21,36
1,3.618904589737842,19,21,36
1,3.618904651737485,19,21,36
1,3.6189046986128153,5,21,37
1,3.6189047550091313,5,21,37
1,3.6189044726818107,6,21,37
1,3.618904578086957,6,21,37
1,3.6189048392762015,7,21,37
1,14.632575115363043,7,21,37
1,3.618904639414797,8,21,37
1,3.618905242627613,8,21,37
1,3.6189044583761616,9,21,37
1,3.618904618270185,9,21,37
1,3.618905064563853,10,21,37
1,3.6189050004176213,10,21,37
1,3.6189044703821627,11,21,37
1,8.197180747885456,11,21,37
1,17.90030845714287,12,21,37
1,15.613875910853253,12,21,37
1,3.646030061110275,13,21,37
1,3.618904725629399,13,21,37
1,5.294161938695755,14,21,37
1,5.294161601975891,14,21,37
1,3.6189050115575885,15,21,37
1,3.618904426394588,15,21,37
1,5.812279720454417,16,21,37
1,3.6189051525724394,16,21,37
1,3.618904664242288,17,21,37
1,3.6189046886819773,17,21,37
1,5.294161911608659,18,21,37
1,4.226459689270417,18,21,37
1,5.294162311528887,19,21,37
1,3.6189044910170702,19,21,37
1,3.6189043988108325,5,21,38
1,3.6189044213900714,5,21,38
1,3.618905180675122,6,21,38
1,3.6189048984861123,6,21,38
1,3.6465912030311007,7,21,38
1,3.6189048970418694,7,21,38
1,3.618904788483843,8,21,38
1,8.197180109914248,8,21,38
1,5.812279993340464,9,21,38
1,3.618904460586335,9,21,38
1,3.6189052110660596,10,21,38
1,5.29416174620846,10,21,38
1,5.294161994425525,11,21,38
1,5.294161834056964,11,21,38
1,3.6189046556611064,12,21,38
1,3.618904858887762,12,21,38
1,3.618904946469293,13,21,38
1,3.618905432158162,13,21,38
1,5.294162080316848,14,21,38
1,3.6189044691146957,14,21,38
1,3.6189045544042577,15,21,38
1,3.61890462029547,15,21,38
1,3.618904632506961,16,21,38
1,3.618904854971074,16,21,38
1,3.6189046373209273,17,21,38
1,4.226459557167024,17,21,38
1,5.294162431078237,18,21,38
1,3.618904969189538,18,21,38
1,3.6189044479092907,19,21,38
1,3.6189045894878524,19,21,38
1,3.6189046312460964,5,21,39
1,3.6189050077357194,5,21,39
1,5.294162050399187,6,21,39
1,3.618904788324539,6,21,39
1,8.222024578215407,7,21,39
1,3.6189049873417387,7,21,39
1,5.8122796346640815,8,21,39
1,5.294161749813916,8,21,39
1,3.61890603309646,9,21,39
1,3.6189066719906937,9,21,39
1,3.6189047896741138,10,21,39
1,5.294162174508409,10,21,39
1,9.163745307187002,11,21,39
1,3.6189048781208975,11,21,39
1,3.6189051123274156,12,21,39
1,3.618904930831823,12,21,39
1,8.222024789156952,13,21,39
1,3.6189047870274345,13,21,39
1,3.618904537984354,14,21,39
1,3.618904843572303,14,21,39
1,3.618904912029516,15,21,39
1,8.197180381135516,15,21,39
1,3.6189045795571726,16,21,39
1,5.812279768703482,16,21,39
1,3.61890473306962,17,21,39
1,3.6189049210653046,17,21,39
1,9.16374521039685,18,21,39
1,3.646030380849802,18,21,39
1,5.294161805812255,19,21,39
1,8.197180848486669,19,21,39
1,3.618904682959566,5,22,20
1,5.294162027554008,5,22,20
1,5.812279761103687,6,22,20
1,4.226459236860017,6,22,20
1,3.6189045555910586,7,22,20
1,3.618904405652498,7,22,20
1,3.6189047076356413,8,22,20
1,8.22202430225107,8,22,20
1,5.294162123232846,9,22,20
1,3.618904487332252,9,22,20
1,3.6189049309527137,10,22,20
1,16.09608411625593,10,22,20
1,3.618904450573606,11,22,20
1,3.618904842537323,11,22,20
1,3.6460305878924895,12,22,20
1,5.294161603539768,12,22,20
1,4.2264593786998805,13,22,20
1,3.6189044846464493,13,22,20
1,5.294161547592081,14,22,20
1,3.6189053618018914,14,22,20
1,3.6189045070663335,15,22,20
1,5.294161841012612,15,22,20
1,3.6189055911479704,16,22,20
1,3.6189051181703404,16,22,20
1,3.6189045243078986,17,22,20
1,3.618905207484628,17,22,20
1,5.812279998025282,18,22,20
1,4.226459697237475,18,22,20
1,3.6189047709208157,19,22,20
1,9.163745507307695,19,22,20
1,3.618918680352986,5,22,21
1,15.08151011982766,5,22,21
1,9.16374557370887,6,22,21
1,5.29416203683373,6,22,21
1,3.6189046248492214,7,22,21
1,3.618904721430369,7,22,21
1,3.618904630670948,8,22,21
1,5.2941616629421695,8,22,21
1,5.2941618699192965,9,22,21
1,3.618904605239563,9,22,21
1,9.163745284507506,10,22,21
1,3.618904434350981,10,22,21
1,4.226460183597071,11,22,21
1,3.6189045496445544,11,22,21
1,3.618904472900213,12,22,21
1,3.618904653014759,12,22,21
1,3.6189045297843907,13,22,21
1,5.294162057318612,13,22,21
1,3.618904482417301,14,22,21
1,3.6189047030194574,14,22,21
1,3.6189048051073702,15,22,21
1,3.6189046423722027,15,22,21
1,3.6460306101623594,16,22,21
1,3.6189045293674593,16,22,21
1,3.618904803841552,17,22,21
1,5.812279715656818,17,22,21
1,4.226459785663213,18,22,21
1,8.2220245465401,18,22,21
1,5.294161659823578,19,22,21
1,3.6189046355778802,19,22,21
1,3.6189046820142994,5,22,22
1,16.208620999434114,5,22,22
1,8.222024612408907,6,22,22
1,3.618904706492558,6,22,22
1,3.6189049092985726,7,22,22
1,5.294161749393039,7,22,22
1,3.6189047014676405,8,22,22
1,3.6189046165972805,8,22,22
1,3.618904971613956,9,22,22
1,5.294161765238138,9,22,22
1,3.6189045277711362,10,22,22
1,8.197180696230474,10,22,22
1,3.6465899812618225,11,22,22
1,5.2941621990067045,11,22,22
1,4.2264594677176035,12,22,22
1,3.618905234652345,12,22,22
1,5.294161851504445,13,22,22
1,3.6189047901171674,13,22,22
1,5.812279748005066,14,22,22
1,3.61890502872155,14,22,22
1,14.632575244899208,15,22,22
1,3.6465912303372594,15,22,22
1,3.618904980929207,16,22,22
1,3.618904808782529,16,22,22
1,3.618904807377442,17,22,22
1,3.618905037337789,17,22,22
1,3.618904455546164,18,22,22
1,4.226459334784708,18,22,22
1,3.6189047400876486,19,22,22
1,5.315406732332462,19,22,22
1,3.618904664734518,5,22,23
1,3.6189046840905945,5,22,23
1,3.618905080604491,6,22,23
1,3.6460305462886686,6,22,23
1,3.618904658815227,7,22,23
1,4.226459369731204,7,22,23
1,5.403400706149229,8,22,23
1,3.6189046181437163,8,22,23
1,5.294161583880139,9,22,23
1,3.6189045224585623,9,22,23
1,3.618904540249251,10,22,23
1,3.6189049473628976,10,22,23
1,5.294161717914427,11,22,23
1,3.6189047470180324,11,22,23
1,3.6189044884443557,12,22,23
1,9.163745513127395,12,22,23
1,4.226459624927993,13,22,23
1,5.294162270191804,13,22,23
1,3.618918239954736,14,22,23
1,8.197180645421096,14,22,23
1,3.618904580174195,15,22,23
1,4.226459373639697,15,22,23
1,3.6189050508344773,16,22,23
1,3.6189045038379435,16,22,23
1,3.6189049088055434,17,22,23
1,5.294161857639933,17,22,23
1,5.294161978106529,18,22,23
1,5.29416200443347,18,22,23
1,5.294161739872854,19,22,23
1,5.294162004762213,19,22,23
1,3.6189047514754487,5,22,24
1,8.197180445964177,5,22,24
1,3.618904960492689,6,22,24
1,3.618904721457701,6,22,24
1,3.61890454786171,7,22,24
1,3.618905043390777,7,22,24
1,8.222024685725657,8,22,24
1,5.294161714853995,8,22,24
1,3.6189047158503698,9,22,24
1,3.6189045813778775,9,22,24
1,3.6189047092526123,10,22,24
1,5.294161616082699,10,22,24
1,3.618905123002847,11,22,24
1,13.964547920370407,11,22,24
1,3.618904575201027,12,22,24
1,3.6189046403319347,12,22,24
1,3.618905179911678,13,22,24
1,3.6189048380710678,13,22,24
1,3.618904862456281,14,22,24
1,5.81227984407508,14,22,24
1,5.294161685557955,15,22,24
1,9.163745197878848,15,22,24
1,8.222024292427562,16,22,24
1,4.226459307036048,16,22,24
1,4.2264591902467545,17,22,24
1,3.6189049526671218,17,22,24
1,4.226459263750789,18,22,24
1,3.6189047308765225,18,22,24
1,3.618904421666972,19,22,24
1,3.618904502424712,19,22,24
1,8.197180273493176,5,22,25
1,3.6465903470494943,5,22,25
1,3.618904479112446,6,22,25
1,3.618904479404464,6,22,25
1,4.226459327189414,7,22,25
1,3.618904969255085,7,22,25
1,3.618904550741022,8,22,25
1,4.226459571979368,8,22,25
1,3.6189049788918517,9,22,25
1,3.618904590854819,9,22,25
1,3.6189045242535327,10,22,25
1,3.618904414640044,10,22,25
1,3.618905525031473,11,22,25
1,3.6189051518013127,11,22,25
1,3.6189046294448195,12,22,25
1,5.294162000866859,12,22,25
1,3.618904691626449,13,22,25
1,3.6189049316863615,13,22,25
1,5.294161772249825,14,22,25
1,3.6189049154421897,14,22,25
1,3.6189053157127105,15,22,25
1,5.294161535578787,15,22,25
1,5.294161687954953,16,22,25
1,3.618905316080581,16,22,25
1,5.812279730024234,17,22,25
1,3.61890480253262,17,22,25
1,3.6189047361347546,18,22,25
1,5.294161873612243,18,22,25
1,9.163745637938245,19,22,25
1,3.618904752470414,19,22,25
1,5.2941616615226055,5,22,26
1,3.618905004671736,5,22,26
1,3.6189043732425135,6,22,26
1,3.6189046410407935,6,22,26
1,9.163746772793123,7,22,26
1,5.294162390762015,7,22,26
1,3.618904914911723,8,22,26
1,5.294161898920935,8,22,26
1,3.6189047147240037,9,22,26
1,3.618904807708379,9,22,26
1,3.6189045364874146,10,22,26
1,3.6189048947088867,10,22,26
1,5.294162067142087,11,22,26
1,3.6189044235462173,11,22,26
1,5.294161747567523,12,22,26
1,5.812279826578565,12,22,26
1,3.618905308983946,13,22,26
1,3.6189045632788437,13,22,26
1,3.618904936920259,14,22,26
1,5.2941617232396245,14,22,26
1,3.618904554186781,15,22,26
1,3.6189045795714048,15,22,26
1,3.6189046280238673,16,22,26
1,3.6189066022902505,16,22,26
1,3.6189044158742463,17,22,26
1,3.61890517508662,17,22,26
1,3.6189045642046658,18,22,26
1,5.294161869590064,18,22,26
1,3.6189047912168912,19,22,26
1,3.6189045591230244,19,22,26
1,4.226459381857246,5,22,27
1,8.222024382969423,5,22,27
1,3.618904790754744,6,22,27
1,5.294161677959837,6,22,27
1,5.294161657975951,7,22,27
1,5.812279924331027,7,22,27
1,3.618904712025511,8,22,27
1,3.618904762944715,8,22,27
1,5.294161790981878,9,22,27
1,16.096083778937604,9,22,27
1,3.6189045952905348,10,22,27
1,5.8122802960017355,10,22,27
1,3.618904802199483,11,22,27
1,3.6189048200899028,11,22,27
1,5.812279651157444,12,22,27
1,3.646583438822881,12,22,27
1,3.618905019874467,13,22,27
1,3.618904699564605,13,22,27
1,3.61890495979615,14,22,27
1,3.618904548069748,14,22,27
1,5.294161552889756,15,22,27
1,3.6189052511083575,15,22,27
1,5.812280110236684,16,22,27
1,4.226459436397722,16,22,27
1,4.226459705277327,17,22,27
1,3.6189052242895445,17,22,27
1,5.2941620418636175,18,22,27
1,3.618904581476352,18,22,27
1,3.618904525418672,19,22,27
1,5.812279581959028,19,22,27
1,5.2941622533810975,5,22,28
1,5.812279488208469,5,22,28
1,3.6189050436166674,6,22,28
1,8.22202438707435,6,22,28
1,3.618905005493965,7,22,28
1,3.6189049987148993,7,22,28
1,3.618904894821218,8,22,28
1,3.646030221306518,8,22,28
1,5.294161960084697,9,22,28
1,3.618905036898782,9,22,28
1,5.294162334690287,10,22,28
1,5.812279849035813,10,22,28
1,3.6189048650760642,11,22,28
1,3.6189047659075375,11,22,28
1,3.6189044367278114,12,22,28
1,5.294161821524371,12,22,28
1,9.163745293452582,13,22,28
1,8.197181031854878,13,22,28
1,3.6189046951383674,14,22,28
1,16.208621437239973,14,22,28
1,3.6189051776673873,15,22,28
1,3.618904701313149,15,22,28
1,3.6189044870932077,16,22,28
1,5.294161953049054,16,22,28
1,4.226459242411058,17,22,28
1,3.618927767892843,17,22,28
1,5.294161554995998,18,22,28
1,3.618904575135205,18,22,28
1,3.618905205048791,19,22,28
1,3.6189045307320185,19,22,28
1,3.6189050064611976,5,22,29
1,3.6189044387227636,5,22,29
1,3.6460300652911846,6,22,29
1,3.6189046584856963,6,22,29
1,3.6189044260401735,7,22,29
1,3.6189051805182326,7,22,29
1,4.226459360496795,8,22,29
1,5.315406453698629,8,22,29
1,3.618904516392252,9,22,29
1,3.6189047474264298,9,22,29
1,3.6189043910605037,10,22,29
1,5.294162565119478,10,22,29
1,3.6189053149213786,11,22,29
1,5.294162226617546,11,22,29
1,3.6189044662744965,12,22,29
1,3.6189048295281587,12,22,29
1,5.29416189960546,13,22,29
1,3.6189048762384903,13,22,29
1,5.294161845542277,14,22,29
1,3.6189049424298374,14,22,29
1,3.6189045230776333,15,22,29
1,3.6189046379228182,15,22,29
1,3.6189047305480777,16,22,29
1,13.96454774072623,16,22,29
1,3.6189054481282237,17,22,29
1,3.61890502168115,17,22,29
1,9.163745483216307,18,22,29
1,3.6189053441167913,18,22,29
1,5.294161931240947,19,22,29
1,3.6189050507894853,19,22,29
1,3.6189050806304186,5,22,30
1,3.618904491441759,5,22,30
1,3.618905121999674,6,22,30
1,3.6189048639658536,6,22,30
1,3.6189047131348193,7,22,30
1,5.294162042261125,7,22,30
1,3.6189046366554254,8,22,30
1,3.6189049937087017,8,22,30
1,5.294161627773913,9,22,30
1,5.294161533645784,9,22,30
1,3.6189044767719643,10,22,30
1,3.618904939384854,10,22,30
1,3.61890463219737,11,22,30
1,3.618904418810082,11,22,30
1,3.6189050122163455,12,22,30
1,3.6189055432775454,12,22,30
1,3.618904720161924,13,22,30
1,3.618905200650796,13,22,30
1,8.197180435816827,14,22,30
1,3.6189046057309326,14,22,30
1,5.294161656586791,15,22,30
1,3.618905244407303,15,22,30
1,3.6189044560573946,16,22,30
1,3.6189049222811085,16,22,30
1,3.618904609105468,17,22,30
1,4.22645977428372,17,22,30
1,3.6189045049057547,18,22,30
1,5.294161709242113,18,22,30
1,3.618904697523863,19,22,30
1,5.294161834089004,19,22,30
1,3.618904763127801,5,22,31
1,9.163745194267408,5,22,31
1,3.6189048270070727,6,22,31
1,3.618904440063962,6,22,31
1,3.6189046774030933,7,22,31
1,3.6189048025323047,7,22,31
1,5.8122795159815075,8,22,31
1,5.294162133983836,8,22,31
1,15.650154107825651,9,22,31
1,3.6189047318577146,9,22,31
1,3.6460301174440906,10,22,31
1,3.6189052361321177,10,22,31
1,3.618904594511013,11,22,31
1,3.6189048757656797,11,22,31
1,16.32429823559327,12,22,31
1,3.618905687561776,12,22,31
1,3.6189047336880895,13,22,31
1,5.294161750414027,13,22,31
1,5.315406218575779,14,22,31
1,5.2941615320222795,14,22,31
1,3.6189049049431268,15,22,31
1,3.6189047513791484,15,22,31
1,5.294162121552209,16,22,31
1,3.618904685898048,16,22,31
1,3.618904742204212,17,22,31
1,5.294162043345879,17,22,31
1,3.6189048685428538,18,22,31
1,5.812279593428583,18,22,31
1,8.222024753981321,19,22,31
1,3.6189049156755133,19,22,31
1,3.618904878720305,5,22,32
1,3.6465811408905786,5,22,32
1,4.226459240354397,6,22,32
1,8.222024711445442,6,22,32
1,3.6189044662676992,7,22,32
1,3.6189046222674204,7,22,32
1,3.6189052880420536,8,22,32
1,5.294161906177656,8,22,32
1,4.226459482489973,9,22,32
1,3.6189050371804714,9,22,32
1,3.6189050567577543,10,22,32
1,4.2264593593558955,10,22,32
1,3.618904842315832,11,22,32
1,3.6189046534984226,11,22,32
1,3.6189045651128136,12,22,32
1,5.294162089253263,12,22,32
1,5.294161602123945,13,22,32
1,3.6189046711606223,13,22,32
1,3.6189046986460403,14,22,32
1,3.6189048256354597,14,22,32
1,3.6189048013634864,15,22,32
1,3.6189044174224443,15,22,32
1,4.226460216299575,16,22,32
1,4.226459697545067,16,22,32
1,3.618904600258039,17,22,32
1,16.208621199217703,17,22,32
1,3.618904723273885,18,22,32
1,5.812280400348542,18,22,32
1,3.618904985643817,19,22,32
1,3.646030620325189,19,22,32
1,3.6189053539292892,5,22,33
1,3.6189050252724617,5,22,33
1,3.6189047002241415,6,22,33
1,4.226459763693994,6,22,33
1,5.294162037708073,7,22,33
1,5.294161857684738,7,22,33
1,5.294161846073831,8,22,33
1,8.19718034762275,8,22,33
1,3.618904956474211,9,22,33
1,3.6189044286272747,9,22,33
1,3.6189047055722243,10,22,33
1,8.222024612506125,10,22,33
1,3.618904764491816,11,22,33
1,16.09608400660974,11,22,33
1,9.163745017913557,12,22,33
1,5.294161736131537,12,22,33
1,4.226459228994091,13,22,33
1,3.618905389713472,13,22,33
1,3.6189045926372656,14,22,33
1,3.6189058639822442,14,22,33
1,4.226459724250238,15,22,33
1,4.226459186484838,15,22,33
1,13.66091272229876,16,22,33
1,3.6189046032786063,16,22,33
1,3.6189046447025293,17,22,33
1,4.226459321903596,17,22,33
1,3.6189045077584803,18,22,33
1,5.294161677900903,18,22,33
1,3.6189046726327914,19,22,33
1,5.294161729515601,19,22,33
1,3.618904891167494,5,22,34
1,3.6189044422031142,5,22,34
1,4.226459724840563,6,22,34
1,3.618904676274443,6,22,34
1,3.618905029842413,7,22,34
1,3.6189043837469392,7,22,34
1,4.22645942378111,8,22,34
1,8.197180230838292,8,22,34
1,3.6189053629511685,9,22,34
1,3.618904866743189,9,22,34
1,3.618904584797019,10,22,34
1,3.6189043671995873,10,22,34
1,3.6189050053288843,11,22,34
1,3.61890491928368,11,22,34
1,3.618904492303988,12,22,34
1,3.618905019512016,12,22,34
1,5.294161633262631,13,22,34
1,3.6189045325443385,13,22,34
1,8.222024428635114,14,22,34
1,3.61890456982486,14,22,34
1,3.618904665037365,15,22,34
1,16.324296980299433,15,22,34
1,3.618905097364019,16,22,34
1,3.618904484429288,16,22,34
1,3.6189046093686232,17,22,34
1,3.61890483302278,17,22,34
1,3.6189045119272563,18,22,34
1,4.2264600247266735,18,22,34
1,3.618905309873061,19,22,34
1,3.618904880383414,19,22,34
1,3.61890468323431,5,22,35
1,5.294162550931026,5,22,35
1,3.6189044077336288,6,22,35
1,5.294161693304642,6,22,35
1,3.6189046650051844,7,22,35
1,3.618904483148835,7,22,35
1,3.6189047555011173,8,22,35
1,3.618904813088354,8,22,35
1,9.163745376008878,9,22,35
1,5.294162305606005,9,22,35
1,3.6189044972067372,10,22,35
1,3.646030362438719,10,22,35
1,16.324297251341072,11,22,35
1,5.2941617530298055,11,22,35
1,5.294161848648729,12,22,35
1,3.6189043851257297,12,22,35
1,5.294162226840063,13,22,35
1,3.6189047277145954,13,22,35
1,5.294161848572137,14,22,35
1,3.6189049415408174,14,22,35
1,4.226459390014042,15,22,35
1,3.618904820955098,15,22,35
1,3.61890504274002,16,22,35
1,5.294161894574133,16,22,35
1,3.618904458773393,17,22,35
1,3.6189049752484794,17,22,35
1,3.618904746864221,18,22,35
1,3.618904585427594,18,22,35
1,3.6189045945933525,19,22,35
1,3.6189044378607913,19,22,35
1,5.294161583010985,5,22,36
1,5.294161959656922,5,22,36
1,3.618904742612993,6,22,36
1,5.294161633654544,6,22,36
1,3.6189044845617135,7,22,36
1,3.6189045829574242,7,22,36
1,3.618904659168597,8,22,36
1,5.294162159438957,8,22,36
1,3.618904747695671,9,22,36
1,3.6189052975206133,9,22,36
1,14.216288045231533,10,22,36
1,3.6189043891438346,10,22,36
1,5.294161676201875,11,22,36
1,4.226459437503464,11,22,36
1,3.6189047322146943,12,22,36
1,8.197180170100122,12,22,36
1,5.294161646312252,13,22,36
1,15.613875876346082,13,22,36
1,5.294162133670059,14,22,36
1,3.6189048499754763,14,22,36
1,3.6189046367610946,15,22,36
1,3.6189046101195976,15,22,36
1,3.6189049077436106,16,22,36
1,3.61890456361132,16,22,36
1,5.294161647537584,17,22,36
1,3.6189044610524608,17,22,36
